id,label,primary_category,n_triples,text
2508.00294,math,math.PR,8,"We advance a general theory. This theory enjoy the property. Any preference system admit extension. It satisfy a certain coherence requirement. The one require neither transitivity. This theory enjoy the property. Which extend h\""older's theorem. Which strengthen hahn's embedding theorem."
math/0611700,math,math.NT,5,The natural embedding have a smooth -point. The natural embedding admit a galois-equivariant retraction. We restrict attention. The existence ensure the existence. The technique handle the case.
2506.15039,astro-ph,astro-ph.HE,7,We conduct high-cadence. We reveal several recurrent early bumps. The energy show a diminishing trend. We monitor which. The x-ray light curve exhibit an inverse pattern. The x-ray light curve display sporadic outbursts. The blackbody temperature distinguish it.
2307.09341,stat,stat.CO,8,We introduce a new class. Which term adaoais. That adapt proposals. We remedy this shortcoming. We use adaptive optimisers. We improve the stability. We provide convergence results. We provide empirical demonstration.
1904.09711,cs,cs.IT,6,One develop many efficient algorithms. We present the estimation performance. We prove the reconstruction error. We study the estimation performance. We assume any distribution. Our results represent the first theoretical guarantee.
1509.04138,astro-ph,astro-ph.IM,3,Their mechanics provide protection. Each nectarcam prevent dust. We present the design.
2110.05594,cs,cs.CV,12,We present a modern solution. Our work exploit the image formation model. Our work recover the dense 3d reconstruction. We procure the surface orientation. We use a photometric stereo (ps) image formation model. Our method perform neural rendering. Our method utilize surface normals. We consider the object's surface normals. We optimize the proposed neural radiance field representation. We use a fully connected deep network. That perform only ps. Extensive evaluation provide comparable results.
2202.11314,q-fin,q-fin.MF,7,This paper study a stochastic utility maximization game. This paper see definition. We consider an incomplete market model. Agents have cara utilities. We obtain characterizations. We establish convergence results. We provide well-posedness results.
2006.02465,math,math.SP,4,We study the inverse problem. We analyze the structure. We estimate the common part. We deduce the partial inverse uniqueness.
2006.00924,astro-ph,astro-ph.GA,9,We use the eagle suite. We analyse accretion rates. We compare the behaviour. We investigate the influence. We break accretion rates. Our findings highlight the dual role. Baryonic feedback play that. Baryonic feedback regulate the evolution. Our findings remove gas.
2308.08509,cond-mat,cond-mat.mtrl-sci,10,Algorithm model phase equilibria. This work extend ns. This work calculate adsorbate phase diagrams. This work incorporate all relevant configurational contributions. We apply ns. We construct the canonical partition function. That characterize the structure. Key results determine the nature. Which feature an enthalpy-driven condensation. We demonstrate the ability.
2411.14274,quant-ph,quant-ph,2,This article summarize our recent efforts. We give a number.
2205.08123,eess,eess.IV,6,A commercially available artificial intelligence (ai) software analyse 10 000 chest x-rays. A consensus make the final diagnosis. After the exclusion meet the study criteria. These studies include four cases. This give ai. That lead to effectively no compromise.
2005.11236,math,math.DG,4,We prove long time existence. These flows enjoy two monotone quantities. We use the inverse mean curvature flow. We obtain new minkowski inequalities.
1911.07661,cs,cs.CV,19,Which represent underlying data distributions. Deep neural networks suffer a drop. Domain generalization allow improvements. Domain generalization use multiple source domains. Many datasets contain a mixture. This paper introduce domain generalization. We train a domain-generalized model. We address this scenario. We propose a method. That divide samples. Which train the domain-invariant feature extractor. The latent domain utilize style features. Our proposed method use these features. Our proposed method discover latent domains. Our proposed method achieve domain generalization. Our proposed method train a domain-generalized model. Our proposed method use domain labels. It outperform conventional domain generalization methods. That utilize domain labels.
2206.02203,cs,cs.CV,5,The current action recognition methods use computationally expensive models. The current action recognition methods learn spatio-temporal dependencies. This paper propose a deep neural network architecture. The proposed method learn spatial and temporal features. The attention mechanism help the model.
2410.08732,math,math.NT,1,We improve recent results.
2108.00375,astro-ph,astro-ph.HE,7,We present relxilldgrad_nk. The electron density have a radial power-law profile. The ionization parameter have also a non-constant radial profile. We show the impact. We analyze a nustar spectrum. The new model provide a better fit. Modeling uncertainties find a non-vanishing deformation.
